,page_number,word,organization
12078,49,cost,Wake County
12079,49,recovery,Wake County
12080,49,for,Wake County
12081,49,cat,Wake County
12082,49,adoptions,Wake County
12083,49,fee,Wake County
12084,49,criteria,Wake County
12085,49,based,Wake County
12086,49,on,Wake County
12087,49,age,Wake County
12088,49,of,Wake County
12089,49,cat,Wake County
12090,49,establish,Wake County
12091,49,fee,Wake County
12092,49,cat,Wake County
12093,49,adoption,Wake County
12094,49,fees,Wake County
12095,49,for,Wake County
12096,49,cats,Wake County
12097,49,younger,Wake County
12098,49,than,Wake County
12099,49,years,Wake County
12100,49,fees,Wake County
12101,49,may,Wake County
12102,49,younger,Wake County
12103,49,than,Wake County
12104,49,years,Wake County
12105,49,be,Wake County
12106,49,temporarily,Wake County
12107,49,waived,Wake County
12108,49,or,Wake County
12109,49,reduced,Wake County
12110,49,by,Wake County
12111,49,animal,Wake County
12112,49,center,Wake County
12113,49,cost,Wake County
12114,49,recovery,Wake County
12115,49,for,Wake County
12116,49,cat,Wake County
12117,49,adoptions,Wake County
12118,49,fee,Wake County
12119,49,criteria,Wake County
12120,49,based,Wake County
12121,49,on,Wake County
12122,49,age,Wake County
12123,49,of,Wake County
12124,49,cat,Wake County
12125,49,establish,Wake County
12126,49,fee,Wake County
12127,49,cat,Wake County
12128,49,adoption,Wake County
12129,49,fees,Wake County
12130,49,older,Wake County
12131,49,for,Wake County
12132,49,cats,Wake County
12133,49,years,Wake County
12134,49,and,Wake County
12135,49,older,Wake County
12136,49,fees,Wake County
12137,49,may,Wake County
12138,49,be,Wake County
12139,49,than,Wake County
12140,49,years,Wake County
12141,49,temporarily,Wake County
12142,49,waived,Wake County
12143,49,or,Wake County
12144,49,reduced,Wake County
12145,49,by,Wake County
12146,49,animal,Wake County
12147,49,center,Wake County
12148,49,cats,Wake County
12149,49,held,Wake County
12150,49,at,Wake County
12151,49,the,Wake County
12152,49,animal,Wake County
12153,49,center,Wake County
12154,49,cost,Wake County
12155,49,cat,Wake County
12156,49,boarding,Wake County
12157,49,fee,Wake County
12158,49,day,Wake County
12159,49,day,Wake County
12160,49,recovery,Wake County
12161,49,for,Wake County
12162,49,cats,Wake County
12163,49,fiscal,Wake County
12164,49,year,Wake County
12165,49,adopted,Wake County
12166,49,budget,Wake County
12167,49,ordinances,Wake County
12168,50,ordinances,Wake County
12169,50,fee,Wake County
12170,50,name,Wake County
12171,50,fee,Wake County
12172,50,description,Wake County
12173,50,current,Wake County
12174,50,fee,Wake County
12175,50,new,Wake County
12176,50,fee,Wake County
12177,50,combines,Wake County
12178,50,chicken,Wake County
12179,50,boarding,Wake County
12180,50,fee,Wake County
12181,50,into,Wake County
12182,50,farm,Wake County
12183,50,animal,Wake County
12184,50,boarding,Wake County
12185,50,fee,Wake County
12186,50,changes,Wake County
12187,50,fee,Wake County
12188,50,farm,Wake County
12189,50,animals,Wake County
12190,50,chicken,Wake County
12191,50,name,Wake County
12192,50,to,Wake County
12193,50,farm,Wake County
12194,50,animals,Wake County
12195,50,and,Wake County
12196,50,chickens,Wake County
12197,50,day,Wake County
12198,50,day,Wake County
12199,50,boarding,Wake County
12200,50,fee,Wake County
12201,50,board,Wake County
12202,50,chicken,Wake County
12203,50,boarding,Wake County
12204,50,fee,Wake County
12205,50,was,Wake County
12206,50,previously,Wake County
12207,50,day,Wake County
12208,50,lost,Wake County
12209,50,animals,Wake County
12210,50,housed,Wake County
12211,50,at,Wake County
12212,50,the,Wake County
12213,50,animal,Wake County
12214,50,reclaim,Wake County
12215,50,fees,Wake County
12216,50,dogs,Wake County
12217,50,and,Wake County
12218,50,center,Wake County
12219,50,includes,Wake County
12220,50,rabies,Wake County
12221,50,vaccine,Wake County
12222,50,cost,Wake County
12223,50,cats,Wake County
12224,50,recovery,Wake County
12225,50,into,Wake County
12226,50,the,Wake County
12227,50,reclaim,Wake County
12228,50,fee,Wake County
12229,50,spayedneutered,Wake County
12230,50,st,Wake County
12231,50,reclaim,Wake County
12232,50,nd,Wake County
12233,50,reclaim,Wake County
12234,50,rd,Wake County
12235,50,and,Wake County
12236,50,subsequent,Wake County
12237,50,reclaim,Wake County
12238,50,not,Wake County
12239,50,spayedneutered,Wake County
12240,50,microchipped,Wake County
12241,50,and,Wake County
12242,50,contact,Wake County
12243,50,information,Wake County
12244,50,current,Wake County
12245,50,st,Wake County
12246,50,reclaim,Wake County
12247,50,not,Wake County
12248,50,spayedneutered,Wake County
12249,50,st,Wake County
12250,50,reclaim,Wake County
12251,50,nd,Wake County
12252,50,reclaim,Wake County
12253,50,rd,Wake County
12254,50,and,Wake County
12255,50,subsequent,Wake County
12256,50,reclaim,Wake County
12257,50,general,Wake County
12258,50,services,Wake County
12259,50,noncounty,Wake County
12260,50,entities,Wake County
12261,50,rent,Wake County
12262,50,of,Wake County
12263,50,a,Wake County
12264,50,conference,Wake County
12265,50,room,Wake County
12266,50,programs,Wake County
12267,50,must,Wake County
12268,50,have,Wake County
12269,50,a,Wake County
12270,50,clearly,Wake County
12271,50,identifiable,Wake County
12272,50,educational,Wake County
12273,50,component,Wake County
12274,50,be,Wake County
12275,50,related,Wake County
12276,50,to,Wake County
12277,50,public,Wake County
12278,50,service,Wake County
12279,50,and,Wake County
12280,50,corporate,Wake County
12281,50,room,Wake County
12282,50,consistent,Wake County
12283,50,with,Wake County
12284,50,wake,Wake County
12285,50,countys,Wake County
12286,50,up,Wake County
12287,50,to,Wake County
12288,50,dayroom,Wake County
12289,50,reservation,Wake County
12290,50,fee,Wake County
12291,50,mission,Wake County
12292,50,dayroom,Wake County
12293,50,be,Wake County
12294,50,sponsored,Wake County
12295,50,cosponsored,Wake County
12296,50,or,Wake County
12297,50,hosted,Wake County
12298,50,by,Wake County
12299,50,a,Wake County
12300,50,wake,Wake County
12301,50,county,Wake County
12302,50,agency,Wake County
12303,50,department,Wake County
12304,50,or,Wake County
12305,50,an,Wake County
12306,50,elected,Wake County
12307,50,or,Wake County
12308,50,administrative,Wake County
12309,50,official,Wake County
12310,50,of,Wake County
12311,50,wake,Wake County
12312,50,county,Wake County
12313,50,government,Wake County
12314,50,parking,Wake County
12315,50,rates,Wake County
12316,50,for,Wake County
12317,50,use,Wake County
12318,50,of,Wake County
12319,50,wake,Wake County
12320,50,county,Wake County
12321,50,parking,Wake County
12322,50,rates,Wake County
12323,50,parking,Wake County
12324,50,deck,Wake County
12325,50,retail,Wake County
12326,50,and,Wake County
12327,50,special,Wake County
12328,50,added,Wake County
12329,50,as,Wake County
12330,50,new,Wake County
12331,50,types,Wake County
12332,50,no,Wake County
12333,50,change,Wake County
12334,50,in,Wake County
12335,50,fee,Wake County
12336,50,public,Wake County
12337,50,hourly,Wake County
12338,50,half,Wake County
12339,50,hour,Wake County
12340,50,half,Wake County
12341,50,hour,Wake County
12342,50,public,Wake County
12343,50,retail,Wake County
12344,50,special,Wake County
12345,50,daily,Wake County
12346,50,day,Wake County
12347,50,max,Wake County
12348,50,day,Wake County
12349,50,max,Wake County
12350,50,public,Wake County
12351,50,monthly,Wake County
12352,50,month,Wake County
12353,50,max,Wake County
12354,50,month,Wake County
12355,50,max,Wake County
12356,50,emergency,Wake County
12357,50,medical,Wake County
12358,50,services,Wake County
12359,50,ems,Wake County
12360,50,special,Wake County
12361,50,event,Wake County
12362,50,provide,Wake County
12363,50,standby,Wake County
12364,50,medical,Wake County
12365,50,service,Wake County
12366,50,at,Wake County
12367,50,a,Wake County
12368,50,standby,Wake County
12369,50,community,Wake County
12370,50,event,Wake County
12371,50,ordinances,Wake County
12372,50,fiscal,Wake County
12373,50,year,Wake County
12374,50,adopted,Wake County
12375,50,budget,Wake County
12376,51,ordinances,Wake County
12377,51,fee,Wake County
12378,51,name,Wake County
12379,51,fee,Wake County
12380,51,description,Wake County
12381,51,current,Wake County
12382,51,fee,Wake County
12383,51,new,Wake County
12384,51,fee,Wake County
12385,51,one,Wake County
12386,51,ems,Wake County
12387,51,ambulance,Wake County
12388,51,and,Wake County
12389,51,two,Wake County
12390,51,ambulance,Wake County
12391,51,fee,Wake County
12392,51,hour,Wake County
12393,51,hour,Wake County
12394,51,employees,Wake County
12395,51,one,Wake County
12396,51,ems,Wake County
12397,51,bike,Wake County
12398,51,team,Wake County
12399,51,ie,Wake County
12400,51,two,Wake County
12401,51,ems,Wake County
12402,51,employees,Wake County
12403,51,ems,Wake County
12404,51,bikes,Wake County
12405,51,and,Wake County
12406,51,medical,Wake County
12407,51,bikecart,Wake County
12408,51,team,Wake County
12409,51,equipment,Wake County
12410,51,or,Wake County
12411,51,cart,Wake County
12412,51,team,Wake County
12413,51,ie,Wake County
12414,51,two,Wake County
12415,51,ems,Wake County
12416,51,hour,Wake County
12417,51,hour,Wake County
12418,51,fee,Wake County
12419,51,employees,Wake County
12420,51,patient,Wake County
12421,51,transport,Wake County
12422,51,cart,Wake County
12423,51,and,Wake County
12424,51,medical,Wake County
12425,51,equipment,Wake County
12426,51,one,Wake County
12427,51,venue,Wake County
12428,51,team,Wake County
12429,51,ie,Wake County
12430,51,two,Wake County
12431,51,ems,Wake County
12432,51,venue,Wake County
12433,51,team,Wake County
12434,51,fee,Wake County
12435,51,hour,Wake County
12436,51,hour,Wake County
12437,51,employees,Wake County
12438,51,and,Wake County
12439,51,medical,Wake County
12440,51,equipment,Wake County
12441,51,one,Wake County
12442,51,supervisor,Wake County
12443,51,or,Wake County
12444,51,single,Wake County
12445,51,responder,Wake County
12446,51,unit,Wake County
12447,51,single,Wake County
12448,51,responder,Wake County
12449,51,ie,Wake County
12450,51,one,Wake County
12451,51,employee,Wake County
12452,51,and,Wake County
12453,51,medical,Wake County
12454,51,hour,Wake County
12455,51,hour,Wake County
12456,51,fee,Wake County
12457,51,supervisory,Wake County
12458,51,equipment,Wake County
12459,51,section,Wake County
12460,51,financial,Wake County
12461,51,accounting,Wake County
12462,51,and,Wake County
12463,51,reporting,Wake County
12464,51,the,Wake County
12465,51,finance,Wake County
12466,51,director,Wake County
12467,51,is,Wake County
12468,51,hereby,Wake County
12469,51,directed,Wake County
12470,51,to,Wake County
12471,51,maintain,Wake County
12472,51,within,Wake County
12473,51,the,Wake County
12474,51,general,Wake County
12475,51,fund,Wake County
12476,51,sufficient,Wake County
12477,51,specific,Wake County
12478,51,detailed,Wake County
12479,51,accounting,Wake County
12480,51,records,Wake County
12481,51,and,Wake County
12482,51,to,Wake County
12483,51,report,Wake County
12484,51,annually,Wake County
12485,51,on,Wake County
12486,51,the,Wake County
12487,51,financial,Wake County
12488,51,status,Wake County
12489,51,of,Wake County
12490,51,this,Wake County
12491,51,fund,Wake County
12492,51,section,Wake County
12493,51,copies,Wake County
12494,51,of,Wake County
12495,51,this,Wake County
12496,51,ordinance,Wake County
12497,51,shall,Wake County
12498,51,be,Wake County
12499,51,filed,Wake County
12500,51,with,Wake County
12501,51,the,Wake County
12502,51,county,Wake County
12503,51,manager,Wake County
12504,51,and,Wake County
12505,51,finance,Wake County
12506,51,director,Wake County
12507,51,adopted,Wake County
12508,51,this,Wake County
12509,51,the,Wake County
12510,51,rd,Wake County
12511,51,day,Wake County
12512,51,of,Wake County
12513,51,june,Wake County
12514,51,fiscal,Wake County
12515,51,year,Wake County
12516,51,adopted,Wake County
12517,51,budget,Wake County
12518,51,ordinances,Wake County
12519,52,ordinances,Wake County
12520,52,budget,Wake County
12521,52,by,Wake County
12522,52,purpose,Wake County
12523,52,and,Wake County
12524,52,function,Wake County
12525,52,uniform,Wake County
12526,52,budget,Wake County
12527,52,format,Wake County
12528,52,ncgs,Wake County
12529,52,excerpt,Wake County
12530,52,c,Wake County
12531,52,approval,Wake County
12532,52,of,Wake County
12533,52,budget,Wake County
12534,52,submission,Wake County
12535,52,to,Wake County
12536,52,county,Wake County
12537,52,commissioners,Wake County
12538,52,commissioners,Wake County
12539,52,action,Wake County
12540,52,on,Wake County
12541,52,budget,Wake County
12542,52,a,Wake County
12543,52,upon,Wake County
12544,52,receiving,Wake County
12545,52,the,Wake County
12546,52,budget,Wake County
12547,52,from,Wake County
12548,52,the,Wake County
12549,52,superintendent,Wake County
12550,52,and,Wake County
12551,52,following,Wake County
12552,52,the,Wake County
12553,52,public,Wake County
12554,52,hearing,Wake County
12555,52,authorized,Wake County
12556,52,by,Wake County
12557,52,gs,Wake County
12558,52,cb,Wake County
12559,52,if,Wake County
12560,52,one,Wake County
12561,52,is,Wake County
12562,52,held,Wake County
12563,52,the,Wake County
12564,52,board,Wake County
12565,52,of,Wake County
12566,52,education,Wake County
12567,52,shall,Wake County
12568,52,consider,Wake County
12569,52,the,Wake County
12570,52,budget,Wake County
12571,52,make,Wake County
12572,52,such,Wake County
12573,52,changes,Wake County
12574,52,therein,Wake County
12575,52,as,Wake County
12576,52,it,Wake County
12577,52,deems,Wake County
12578,52,advisable,Wake County
12579,52,and,Wake County
12580,52,submit,Wake County
12581,52,the,Wake County
12582,52,entire,Wake County
12583,52,budget,Wake County
12584,52,as,Wake County
12585,52,approved,Wake County
12586,52,by,Wake County
12587,52,the,Wake County
12588,52,board,Wake County
12589,52,of,Wake County
12590,52,education,Wake County
12591,52,to,Wake County
12592,52,the,Wake County
12593,52,board,Wake County
12594,52,of,Wake County
12595,52,county,Wake County
12596,52,commissioners,Wake County
12597,52,not,Wake County
12598,52,later,Wake County
12599,52,than,Wake County
12600,52,may,Wake County
12601,52,or,Wake County
12602,52,such,Wake County
12603,52,later,Wake County
12604,52,date,Wake County
12605,52,as,Wake County
12606,52,may,Wake County
12607,52,be,Wake County
12608,52,fixed,Wake County
12609,52,by,Wake County
12610,52,the,Wake County
12611,52,board,Wake County
12612,52,of,Wake County
12613,52,county,Wake County
12614,52,commissioners,Wake County
